sample_id,hand_name,hdr_name,jewelry_name,method,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,hist_chi2_fg_boundary,hist_chi2_fg_fg,mask_pixels,crop_h,crop_w
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_riccardoferrari-ring_gold|diffusion,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_riccardoferrari-ring_gold,diffusion,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_gold_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.30265843868255615,0.29559388756752014,13.650747209015577,0.23485171687300938,0.20806051475698653,3254,96,107
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_riccardoferrari-ring_gold|hist,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_riccardoferrari-ring_gold,hist,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_gold_hist.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_gold_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.2678847312927246,0.3728834092617035,11.361553768792401,0.18948191130419112,0.14497543286128908,3254,96,107
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_riccardoferrari-ring_silver|composite,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_riccardoferrari-ring_silver,composite,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver_composite.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.32099923491477966,0.3157718777656555,7.117164085033039,0.7256136864167583,0.5813099423162998,3254,96,107
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_riccardoferrari-ring_silver|diffusion,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_riccardoferrari-ring_silver,diffusion,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.25815215706825256,0.31193721294403076,12.761879968361935,0.2788099768837342,0.22788317807479525,3254,96,107
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_riccardoferrari-ring_silver|hist,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_riccardoferrari-ring_silver,hist,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver_hist.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_riccardoferrari-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.21444757282733917,0.4061860144138336,10.844530738494825,0.14983047124213505,0.10545012794576442,3254,96,107
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_silver-moon-ring_gold|composite,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_silver-moon-ring_gold,composite,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold_composite.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.07392653077840805,0.6100956797599792,11.380093157545296,0.7357530787995668,0.528738658747672,1173,80,87
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_silver-moon-ring_gold|diffusion,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_silver-moon-ring_gold,diffusion,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.3286117613315582,-0.009177334606647491,5.624810606220362,0.5008811155575688,0.650668809207992,1173,80,87
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_silver-moon-ring_gold|hist,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_silver-moon-ring_gold,hist,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold_hist.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_gold/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.10215675085783005,0.6768075823783875,14.40748223358608,0.608016163821995,0.5736295588324763,1173,80,87
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_silver-moon-ring_silver|composite,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_silver-moon-ring_silver,composite,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver_composite.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.056547731161117554,0.6167208552360535,10.694143944547749,0.7834891455964124,0.5467874374147881,1173,80,87
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_silver-moon-ring_silver|diffusion,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_silver-moon-ring_silver,diffusion,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_restored.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.32490259408950806,-0.06349699944257736,4.618928646300013,0.5413721859286522,0.6991289331107247,1173,80,87
young-hand_rotate|industrial_pipe_and_valve_01_4k|young-hand_silver-moon-ring_silver|hist,young-hand_rotate,industrial_pipe_and_valve_01_4k,young-hand_silver-moon-ring_silver,hist,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver_hist.png,./his2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver_gt.png,./restore2/young-hand_rotate/industrial_pipe_and_valve_01_4k/young-hand_silver-moon-ring_silver/industrial_pipe_and_valve_01_4k_059_mask_restored.png,0.06985317915678024,0.6647818684577942,13.182153363538943,0.6385369787608514,0.7689565535158522,1173,80,87
